"","date","Price","meanf","naive","snaive","rwf","ses","holt","splinef","thetaf","ets","tbats","arima","nnetar"
"269",2018-09-27,40.727211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2018-09-28,40.560383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2018-09-29,40.560383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2018-09-30,40.560383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2018-10-01,38.872402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2018-10-02,37.783073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2018-10-03,38.077488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2018-10-04,37.213875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2018-10-05,35.761436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2018-10-06,35.761436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2018-10-07,35.761436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2018-10-08,35.231495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2018-10-09,32.925251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2018-10-10,31.021378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2018-10-11,30.687708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2018-10-12,30.334414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2018-10-13,30.334414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2018-10-14,30.334414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2018-10-15,31.188215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2018-10-16,32.660275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2018-10-17,32.944885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2018-10-18,31.462999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2018-10-19,31.443371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2018-10-20,31.443371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2018-10-21,31.443371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2018-10-22,31.561134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2018-10-23,31.777042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2018-10-24,29.775028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2018-10-25,31.767223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2018-10-26,31.855549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2018-10-27,31.855549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2018-10-28,31.855549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2018-10-29,31.992941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2018-10-30,34.01458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2018-10-31,34.426765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2018-11-01,35.692741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2018-11-02,35.653492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2018-11-03,35.653492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2018-11-04,35.653492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2018-11-05,35.151604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2018-11-06,34.610352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2018-11-07,36.38171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2018-11-08,36.273464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2018-11-09,35.643646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2018-11-10,35.643646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2018-11-11,35.643646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2018-11-12,36.273464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2018-11-13,37.178822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2018-11-14,37.503567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2018-11-15,37.218185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2018-11-16,36.165215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2018-11-17,36.165215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2018-11-18,36.165215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2018-11-19,35.250008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2018-11-20,35.023674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2018-11-21,35.732208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2018-11-22,35.732208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2018-11-23,37.346115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2018-11-24,37.346115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2018-11-25,37.346115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2018-11-26,37.493725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2018-11-27,37.680706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2018-11-28,38.320358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2018-11-29,37.80864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2018-11-30,39.520947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2018-12-01,39.520947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2018-12-02,39.520947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2018-12-03,39.019066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2018-12-04,36.106163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2018-12-05,36.106163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2018-12-06,36.352184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2018-12-07,33.035812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2018-12-08,33.035812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2018-12-09,33.035812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2018-12-10,33.301517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2018-12-11,33.557377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2018-12-12,33.803402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2018-12-13,31.943476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2018-12-14,31.89427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2018-12-15,31.89427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2018-12-16,31.89427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2018-12-17,31.530161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2018-12-18,33.00629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2018-12-19,31.90411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2018-12-20,31.382545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2018-12-21,30.290211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2018-12-22,30.290211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2018-12-23,30.290211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2018-12-24,29.247076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2018-12-25,29.247076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2018-12-26,31.77618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2018-12-27,31.530161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2018-12-28,31.323498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2018-12-29,31.323498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2018-12-30,31.323498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2018-12-31,31.599045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2019-01-01,31.599045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2019-01-02,31.96316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2019-01-03,29.581665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2019-01-04,31.530161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2019-01-05,31.530161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2019-01-06,31.530161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2019-01-07,32.425678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2019-01-08,31.90411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2019-01-09,32.888199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2019-01-10,31.530161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2019-01-11,31.29398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2019-01-12,31.29398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2019-01-13,31.29398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2019-01-14,31.20541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2019-01-15,31.589205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2019-01-16,32.317429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2019-01-17,33.045654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2019-01-18,33.429451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2019-01-19,33.429451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2019-01-20,33.429451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2019-01-21,33.429451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2019-01-22,32.219025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2019-01-23,31.146364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2019-01-24,33.124386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2019-01-25,34.423378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2019-01-26,34.423378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2019-01-27,34.423378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",2019-01-28,35.988075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2019-01-29,35.712532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",2019-01-30,35.761734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2019-01-31,35.200806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2019-02-01,35.535397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2019-02-02,35.535397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2019-02-03,35.535397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2019-02-04,36.194733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2019-02-05,36.441425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2019-02-06,36.27367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2019-02-07,35.691479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2019-02-08,35.523724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2019-02-09,35.523724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2019-02-10,35.523724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",2019-02-11,36.105923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2019-02-12,35.277035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2019-02-13,35.730949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2019-02-14,35.632275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2019-02-15,34.586296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2019-02-16,34.586296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2019-02-17,34.586296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2019-02-18,34.586296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2019-02-19,35.00074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2019-02-20,34.596169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2019-02-21,34.517223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2019-02-22,35.020477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2019-02-23,35.020477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2019-02-24,35.020477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2019-02-25,35.425056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2019-02-26,35.77042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2019-02-27,35.217827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2019-02-28,35.158627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2019-03-01,34.181717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2019-03-02,34.181717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2019-03-03,34.181717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2019-03-04,33.273895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2019-03-05,32.790375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2019-03-06,32.326591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2019-03-07,31.793739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2019-03-08,31.487839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2019-03-09,31.487839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2019-03-10,31.487839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2019-03-11,31.625986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2019-03-12,30.510935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2019-03-13,31.418764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2019-03-14,31.704927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2019-03-15,31.014191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2019-03-16,31.014191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2019-03-17,31.014191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2019-03-18,30.964848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2019-03-19,31.172075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2019-03-20,30.550406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2019-03-21,31.033924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2019-03-22,30.165567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2019-03-23,30.165567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2019-03-24,30.165567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2019-03-25,29.810328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2019-03-26,29.810328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2019-03-27,30.530672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2019-03-28,30.491201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2019-03-29,31.339823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2019-03-30,31.339823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2019-03-31,31.339823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2019-04-01,31.922018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2019-04-02,32.553551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2019-04-03,33.264023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2019-04-04,33.481117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2019-04-05,33.609398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2019-04-06,33.609398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2019-04-07,33.609398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2019-04-08,33.431778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2019-04-09,32.86932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2019-04-10,33.569927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2019-04-11,34.349472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2019-04-12,34.231064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2019-04-13,34.231064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2019-04-14,34.231064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2019-04-15,33.303497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",2019-04-16,33.579788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2019-04-17,33.925163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2019-04-18,33.915291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2019-04-19,33.915291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2019-04-20,33.915291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2019-04-21,33.915291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2019-04-22,33.037071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2019-04-23,33.520588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2019-04-24,33.540325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2019-04-25,32.967995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2019-04-26,32.622623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2019-04-27,32.622623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2019-04-28,32.622623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2019-04-29,33.323235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2019-04-30,33.727802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2019-05-01,33.461376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2019-05-02,33.500854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2019-05-03,34.329735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2019-05-04,34.329735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2019-05-05,34.329735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2019-05-06,34.290264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2019-05-07,33.557953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2019-05-08,33.399609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2019-05-09,33.597534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2019-05-10,33.637119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2019-05-11,33.637119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2019-05-12,33.637119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2019-05-13,31.806326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2019-05-14,32.004253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2019-05-15,31.826118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2019-05-16,31.984455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2019-05-17,31.410477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2019-05-18,31.410477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2019-05-19,31.410477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2019-05-20,30.638575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2019-05-21,30.975046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2019-05-22,29.609373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2019-05-23,29.193733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2019-05-24,28.867161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2019-05-25,28.867161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2019-05-26,28.867161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2019-05-27,28.867161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2019-05-28,28.431726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2019-05-29,28.115049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2019-05-30,27.877542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2019-05-31,26.947298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2019-06-01,26.947298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2019-06-02,26.947298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2019-06-03,26.917612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2019-06-04,28.817678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2019-06-05,30.044806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2019-06-06,30.064596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2019-06-07,30.598989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2019-06-08,30.598989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2019-06-09,30.598989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2019-06-10,30.440653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2019-06-11,30.26252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2019-06-12,30.777124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2019-06-13,32.746464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2019-06-14,32.340721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2019-06-15,32.340721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2019-06-16,32.340721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2019-06-17,32.221966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",2019-06-18,32.182381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2019-06-19,32.865219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2019-06-20,31.816221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2019-06-21,31.242243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2019-06-22,31.242243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2019-06-23,31.242243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2019-06-24,31.489649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2019-06-25,30.935461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",2019-06-26,31.133385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
